ticker,date,close,volume
VN30,2018-05-11,1030.79,62191228.0
VN30,2018-05-14,1051.45,48249030.0
VN30,2018-05-15,1055.49,53736189.0
VN30,2018-05-16,1034.3,46169980.0
VN30,2018-05-17,1007.09,55498350.0
VN30,2018-05-18,1022.21,57991500.0
VN30,2018-05-21,997.21,48603160.0
VN30,2018-05-22,958.95,76253270.0
VN30,2018-05-23,968.54,89251050.0
VN30,2018-05-24,960.55,56443699.0
VN30,2018-05-25,936.32,59061297.0
VN30,2018-05-28,898.0,84476050.0
VN30,2018-05-29,924.9,70930520.0
VN30,2018-05-30,918.64,60657082.0
VN30,2018-05-31,947.31,79032460.0
VN30,2018-06-01,969.15,82276440.0
VN30,2018-06-04,996.67,65618230.0
VN30,2018-06-05,1007.32,91469171.0
VN30,2018-06-06,1022.72,68128057.0
VN30,2018-06-07,1026.75,69554720.0
VN30,2018-06-08,1025.87,55016853.0
VN30,2018-06-11,1024.85,74450117.0
VN30,2018-06-12,1008.76,87641240.0
VN30,2018-06-13,1018.59,40690990.0
VN30,2018-06-14,1004.31,53686420.0
VN30,2018-06-15,1005.04,61140930.0
VN30,2018-06-18,970.35,58328070.0
VN30,2018-06-19,945.11,99043457.0
VN30,2018-06-20,966.86,45846740.0
VN30,2018-06-21,955.75,36517210.0
VN30,2018-06-22,973.05,43745708.0
VN30,2018-06-25,982.09,39986730.0
VN30,2018-06-26,973.9,35777042.0
VN30,2018-06-27,961.29,36064317.0
VN30,2018-06-28,947.03,52710210.0
VN30,2018-06-29,947.55,41820990.0
VN30,2018-07-02,930.12,62208134.0
VN30,2018-07-03,891.97,72745640.0
VN30,2018-07-04,900.89,47754238.0
VN30,2018-07-05,883.77,49733170.0
VN30,2018-07-06,905.62,64070200.0
VN30,2018-07-09,898.73,46150249.0
VN30,2018-07-10,897.96,41415851.0
VN30,2018-07-11,881.14,57534976.0
VN30,2018-07-12,883.87,38913430.0
VN30,2018-07-13,899.45,45049188.0
VN30,2018-07-16,904.18,49119390.0
VN30,2018-07-17,915.53,47015320.0
VN30,2018-07-18,935.42,60414000.0
VN30,2018-07-19,941.09,56923927.0
VN30,2018-07-20,926.5,61820210.0
VN30,2018-07-23,931.31,77024364.0
VN30,2018-07-24,923.53,59409570.0
VN30,2018-07-25,915.68,57450420.0
VN30,2018-07-26,921.33,48179640.0
VN30,2018-07-27,927.19,45385690.0
VN30,2018-07-30,939.6,52471445.0
VN30,2018-07-31,944.38,62664630.0
VN30,2018-08-01,939.31,57100880.0
VN30,2018-08-02,937.86,57091297.0
VN30,2018-08-03,941.12,47690740.0
VN30,2018-08-06,939.84,49401784.0
VN30,2018-08-07,936.92,55903110.0
VN30,2018-08-08,945.89,50322120.0
VN30,2018-08-09,943.91,64853314.0
VN30,2018-08-10,948.32,46496424.0
VN30,2018-08-13,960.02,84064360.0
VN30,2018-08-14,965.6,59711920.0
VN30,2018-08-15,947.82,68640151.0
VN30,2018-08-16,950.18,68203103.0
VN30,2018-08-17,949.23,48036580.0
VN30,2018-08-20,945.65,55717330.0
VN30,2018-08-21,955.27,54353650.0
VN30,2018-08-22,959.63,77679536.0
VN30,2018-08-23,960.94,45087300.0
VN30,2018-08-24,960.42,59841310.0
VN30,2018-08-27,966.55,68757375.0
VN30,2018-08-28,971.01,62336971.0
VN30,2018-08-29,964.99,48370687.0
VN30,2018-08-30,975.43,57460828.0
VN30,2018-08-31,969.23,63427230.0
VN30,2018-09-04,951.14,53570530.0
VN30,2018-09-05,941.0,56267317.0
VN30,2018-09-06,932.12,49465668.0
VN30,2018-09-07,945.59,49617900.0
VN30,2018-09-10,943.31,56360282.0
VN30,2018-09-11,958.91,53027220.0
VN30,2018-09-12,958.67,58276180.0
VN30,2018-09-13,957.17,53795570.0
VN30,2018-09-14,960.33,62160770.0
VN30,2018-09-17,953.79,46887520.0
VN30,2018-09-18,959.75,64686110.0
VN30,2018-09-19,962.7,74095030.0
VN30,2018-09-20,971.18,66127280.0
VN30,2018-09-21,974.43,125486410.0
VN30,2018-09-24,985.59,60873800.0
VN30,2018-09-25,985.11,62145490.0
VN30,2018-09-26,984.39,65871360.0
VN30,2018-09-27,989.45,57132290.0
VN30,2018-09-28,994.73,97268577.0
VN30,2018-10-01,990.41,90297932.0
VN30,2018-10-02,987.88,183514902.0
VN30,2018-10-03,990.6,61983150.0
VN30,2018-10-04,993.61,75354623.0
VN30,2018-10-05,980.75,150640247.0
VN30,2018-10-08,970.28,78537590.0
VN30,2018-10-09,967.37,73934410.0
VN30,2018-10-10,966.27,71536710.0
VN30,2018-10-11,920.02,141171171.0
VN30,2018-10-12,943.49,87963432.0
VN30,2018-10-15,928.55,45780050.0
VN30,2018-10-16,939.41,51003599.0
VN30,2018-10-17,945.91,58212241.0
VN30,2018-10-18,937.54,49139180.0
VN30,2018-10-19,931.69,55480980.0
VN30,2018-10-22,922.75,46935080.0
VN30,2018-10-23,908.0,80748988.0
VN30,2018-10-24,896.5,55217126.0
VN30,2018-10-25,888.86,62083632.0
VN30,2018-10-26,881.06,47321361.0
VN30,2018-10-29,874.43,45400427.0
VN30,2018-10-30,874.06,45588080.0
VN30,2018-10-31,901.57,73717792.0
VN30,2018-11-01,887.72,77744659.0
VN30,2018-11-02,903.43,58388858.0
VN30,2018-11-05,904.83,39177650.0
VN30,2018-11-06,899.61,40142413.0
VN30,2018-11-07,899.25,53787050.0
VN30,2018-11-08,900.4,31805345.0
VN30,2018-11-09,885.65,42291570.0
VN30,2018-11-12,888.2,36296800.0
VN30,2018-11-13,873.87,44903928.0
VN30,2018-11-14,871.55,53297028.0
VN30,2018-11-15,864.98,58622972.0
VN30,2018-11-16,869.24,42867410.0
VN30,2018-11-19,888.76,47052609.0
VN30,2018-11-20,893.09,53837970.0
VN30,2018-11-21,897.1,43806970.0
VN30,2018-11-22,898.9,50216285.0
VN30,2018-11-23,890.62,42788364.0
VN30,2018-11-26,895.05,43467080.0
VN30,2018-11-27,895.3,42004669.0
VN30,2018-11-28,901.4,43091210.0
VN30,2018-11-29,897.58,45421000.0
VN30,2018-11-30,894.79,62994223.0
VN30,2018-12-03,921.72,71846750.0
VN30,2018-12-04,927.46,57583800.0
VN30,2018-12-05,925.68,69805042.0
VN30,2018-12-06,922.86,62829990.0
VN30,2018-12-07,929.59,57944470.0
VN30,2018-12-10,922.82,54246580.0
VN30,2018-12-11,922.34,49283943.0
VN30,2018-12-12,927.7,53219077.0
VN30,2018-12-13,928.9,55019221.0
VN30,2018-12-14,918.79,53129358.0
VN30,2018-12-17,901.41,112067638.0
VN30,2018-12-18,890.68,61467600.0
VN30,2018-12-19,882.79,62755143.0
VN30,2018-12-20,877.03,49315090.0
VN30,2018-12-21,873.09,59505574.0
VN30,2018-12-24,873.64,42328500.0
VN30,2018-12-25,865.69,76740130.0
VN30,2018-12-26,861.02,39607322.0
VN30,2018-12-27,865.45,48745468.0
VN30,2018-12-28,854.99,45854165.0
VN30,2019-01-02,855.66,37199310.0
VN30,2019-01-03,838.79,55933762.0
VN30,2019-01-04,840.17,41706643.0
VN30,2019-01-07,851.41,35905579.0
VN30,2019-01-08,845.43,33310330.0
VN30,2019-01-09,855.51,39435760.0
VN30,2019-01-10,857.95,37730378.0
VN30,2019-01-11,860.3,41972436.0
VN30,2019-01-14,859.42,39165350.0
VN30,2019-01-15,865.1,34649140.0
VN30,2019-01-16,864.29,44181600.0
VN30,2019-01-17,853.34,34839610.0
VN30,2019-01-18,854.79,66665029.0
VN30,2019-01-21,864.1,50871092.0
VN30,2019-01-22,859.17,37808310.0
VN30,2019-01-23,861.73,41091097.0
VN30,2019-01-24,865.52,41757820.0
VN30,2019-01-25,867.7,37043930.0
VN30,2019-01-28,868.76,29712440.0
VN30,2019-01-29,872.03,36414871.0
VN30,2019-01-30,869.16,40370590.0
VN30,2019-01-31,866.06,52263860.0
VN30,2019-02-01,859.81,59944352.0
VN30,2019-02-11,878.67,52664835.0
VN30,2019-02-12,888.33,70593755.0
VN30,2019-02-13,897.42,84311386.0
VN30,2019-02-14,900.12,67272313.0
VN30,2019-02-15,897.74,57365790.0
VN30,2019-02-18,904.93,53773163.0
VN30,2019-02-19,907.82,85352350.0
VN30,2019-02-20,911.8,60723395.0
VN30,2019-02-21,926.09,65385120.0
VN30,2019-02-22,929.5,78219620.0
VN30,2019-02-25,939.47,83138520.0
VN30,2019-02-26,929.51,68952310.0
VN30,2019-02-27,930.54,60737463.0
VN30,2019-02-28,904.98,82018530.0
VN30,2019-03-01,915.32,44926648.0
VN30,2019-03-04,928.42,62290610.0
VN30,2019-03-05,923.66,87176606.0
VN30,2019-03-06,923.58,41449805.0
VN30,2019-03-07,922.29,57962777.0
VN30,2019-03-08,914.74,55057203.0
VN30,2019-03-11,916.24,35405600.0
VN30,2019-03-12,929.86,72484990.0
VN30,2019-03-13,935.41,77984010.0
VN30,2019-03-14,934.42,64935945.0
VN30,2019-03-15,927.06,94750144.0
VN30,2019-03-18,932.75,80417060.0
VN30,2019-03-19,927.56,70150176.0
VN30,2019-03-20,924.12,161402170.0
VN30,2019-03-21,907.87,57538243.0
VN30,2019-03-22,912.27,65708152.0
VN30,2019-03-25,893.4,69541043.0
VN30,2019-03-26,894.58,46963410.0
VN30,2019-03-27,901.76,46173460.0
VN30,2019-03-28,901.65,58431107.0
VN30,2019-03-29,900.13,63637613.0
VN30,2019-04-01,905.87,65164654.0
VN30,2019-04-02,903.59,81305939.0
VN30,2019-04-03,901.5,102306421.0
VN30,2019-04-04,904.33,41136090.0
VN30,2019-04-05,904.69,82250924.0
VN30,2019-04-08,906.55,37416600.0
VN30,2019-04-09,900.07,48105650.0
VN30,2019-04-10,893.19,47254179.0
VN30,2019-04-11,896.04,29938150.0
VN30,2019-04-12,893.1,47490312.0
VN30,2019-04-16,887.76,49241992.0
VN30,2019-04-17,885.66,57680300.0
VN30,2019-04-18,877.02,46615161.0
VN30,2019-04-19,880.52,28990620.0
VN30,2019-04-22,878.23,37552460.0
VN30,2019-04-23,878.29,55093735.0
VN30,2019-04-24,888.65,38140279.0
VN30,2019-04-25,885.65,39485828.0
VN30,2019-04-26,890.55,37399720.0
VN30,2019-05-02,893.87,52673482.0
VN30,2019-05-03,895.42,52222930.0
VN30,2019-05-06,878.8,49560271.0
VN30,2019-05-07,877.02,51569880.0
VN30,2019-05-08,872.78,47724737.0
VN30,2019-05-09,871.5,90237872.0
VN30,2019-05-10,876.45,38762280.0
VN30,2019-05-13,879.64,54028550.0
VN30,2019-05-14,882.67,43976340.0
VN30,2019-05-15,893.22,49238440.0
VN30,2019-05-16,891.93,49486023.0
VN30,2019-05-17,890.53,45043350.0
VN30,2019-05-20,901.06,47482000.0
VN30,2019-05-21,901.36,107487327.0
VN30,2019-05-22,897.66,55974947.0
VN30,2019-05-23,895.07,71633456.0
VN30,2019-05-24,884.48,66761966.0
VN30,2019-05-27,889.2,29654840.0
VN30,2019-05-28,885.27,30927150.0
VN30,2019-05-29,883.52,33829930.0
VN30,2019-05-30,883.37,29873700.0
VN30,2019-05-31,876.29,34297640.0
VN30,2019-06-03,864.08,51473370.0
VN30,2019-06-04,864.35,32528920.0
VN30,2019-06-05,863.69,27109050.0
VN30,2019-06-06,861.31,38238280.0
VN30,2019-06-07,869.56,33454350.0
VN30,2019-06-10,872.49,44465190.0
VN30,2019-06-11,870.91,29455250.0
VN30,2019-06-12,865.42,32449060.0
VN30,2019-06-13,859.68,32318410.0
VN30,2019-06-14,861.65,34401390.0
VN30,2019-06-17,852.99,40074050.0
VN30,2019-06-18,848.17,42999880.0
VN30,2019-06-19,854.34,39852300.0
VN30,2019-06-20,864.59,53355700.0
VN30,2019-06-21,866.53,72303640.0
VN30,2019-06-24,868.94,40701190.0
VN30,2019-06-25,868.5,38482520.0
VN30,2019-06-26,866.81,41570560.0
VN30,2019-06-27,854.41,44966190.0
VN30,2019-06-28,864.24,43760910.0
VN30,2019-07-01,876.26,49225200.0
VN30,2019-07-02,872.92,38741880.0
VN30,2019-07-03,869.58,42594210.0
VN30,2019-07-04,879.72,49311640.0
VN30,2019-07-05,880.23,41267320.0
VN30,2019-07-08,870.92,44396550.0
VN30,2019-07-09,872.21,41064380.0
VN30,2019-07-10,876.12,41858640.0
VN30,2019-07-11,879.1,39213260.0
VN30,2019-07-12,874.99,46827980.0
VN30,2019-07-15,873.71,42053110.0
VN30,2019-07-16,880.91,48665170.0
VN30,2019-07-17,879.75,59853640.0
VN30,2019-07-18,870.81,44968100.0
VN30,2019-07-19,880.79,63926250.0
VN30,2019-07-22,879.62,48837900.0
VN30,2019-07-23,888.26,48223670.0
VN30,2019-07-24,887.39,46413440.0
VN30,2019-07-25,890.41,54563440.0
VN30,2019-07-26,887.84,45307890.0
VN30,2019-07-29,888.54,44918580.0
VN30,2019-07-30,877.92,44932360.0
VN30,2019-07-31,883.19,43400530.0
VNINDEX,2013-01-02,418.35,60311180.0
VNINDEX,2013-01-03,419.27,96108870.0
VNINDEX,2013-01-04,426.06,62614690.0
VNINDEX,2013-01-07,434.19,75204280.0
VNINDEX,2013-01-08,447.16,83496290.0
VNINDEX,2013-01-09,448.77,131421730.0
VNINDEX,2013-01-10,460.12,69049730.0
VNINDEX,2013-01-11,462.69,71736170.0
VNINDEX,2013-01-14,458.97,66848260.0
VNINDEX,2013-01-15,461.42,85189720.0
VNINDEX,2013-01-16,465.25,93433920.0
VNINDEX,2013-01-17,456.76,94351780.0
VNINDEX,2013-01-18,454.16,80290320.0
VNINDEX,2013-01-21,447.79,54041190.0
VNINDEX,2013-01-22,442.85,65199100.0
VNINDEX,2013-01-23,443.37,47135470.0
VNINDEX,2013-01-24,452.4,46685140.0
VNINDEX,2013-01-25,468.09,81211500.0
VNINDEX,2013-01-28,479.6,104590640.0
VNINDEX,2013-01-29,484.01,83689610.0
VNINDEX,2013-01-30,487.6,81816460.0
VNINDEX,2013-01-31,479.79,77545380.0
VNINDEX,2013-02-01,483.42,57696770.0
VNINDEX,2013-02-04,482.38,50205730.0
VNINDEX,2013-02-05,477.36,53187860.0
VNINDEX,2013-02-06,488.36,61098630.0
VNINDEX,2013-02-07,490.62,66319750.0
VNINDEX,2013-02-08,494.03,58838750.0
VNINDEX,2013-02-18,493.95,67678930.0
VNINDEX,2013-02-19,490.78,101269460.0
VNINDEX,2013-02-20,494.83,75889430.0
VNINDEX,2013-02-21,476.73,121293570.0
VNINDEX,2013-02-22,477.69,105270730.0
VNINDEX,2013-02-25,483.69,47308020.0
VNINDEX,2013-02-26,465.05,90251400.0
VNINDEX,2013-02-27,465.72,68059040.0
VNINDEX,2013-02-28,474.56,50678370.0
VNINDEX,2013-03-01,477.15,48407200.0
VNINDEX,2013-03-04,468.74,64871200.0
VNINDEX,2013-03-05,462.12,57356100.0
VNINDEX,2013-03-06,471.09,32607820.0
VNINDEX,2013-03-07,466.63,41508530.0
VNINDEX,2013-03-08,470.68,30142850.0
VNINDEX,2013-03-11,476.5,53886210.0
VNINDEX,2013-03-12,475.34,57757820.0
VNINDEX,2013-03-13,473.18,48212190.0
VNINDEX,2013-03-14,474.6,44795250.0
VNINDEX,2013-03-15,481.35,72403940.0
VNINDEX,2013-03-18,479.13,46990510.0
VNINDEX,2013-03-19,480.48,33082800.0
VNINDEX,2013-03-20,487.04,43035240.0
VNINDEX,2013-03-21,491.79,48020700.0
VNINDEX,2013-03-22,489.99,49788230.0
VNINDEX,2013-03-25,493.57,34344960.0
VNINDEX,2013-03-26,489.46,36516000.0
VNINDEX,2013-03-27,491.26,34896540.0
VNINDEX,2013-03-28,490.67,40663170.0
VNINDEX,2013-03-29,491.04,35064860.0
VNINDEX,2013-04-01,505.81,48073090.0
VNINDEX,2013-04-02,509.43,66367870.0
VNINDEX,2013-04-03,505.93,53224708.0
VNINDEX,2013-04-04,497.35,48524380.0
VNINDEX,2013-04-05,502.58,44598800.0
VNINDEX,2013-04-08,506.66,49051910.0
VNINDEX,2013-04-09,510.49,58149210.0
VNINDEX,2013-04-10,496.5,64402460.0
VNINDEX,2013-04-11,504.07,46971210.0
VNINDEX,2013-04-12,494.27,50701340.0
VNINDEX,2013-04-15,480.02,51237740.0
VNINDEX,2013-04-16,478.07,46214530.0
VNINDEX,2013-04-17,483.99,28380260.0
VNINDEX,2013-04-18,473.21,35218830.0
VNINDEX,2013-04-22,468.43,37044620.0
VNINDEX,2013-04-23,473.69,30789420.0
VNINDEX,2013-04-24,472.89,30220170.0
VNINDEX,2013-04-25,476.59,36674860.0
VNINDEX,2013-04-26,474.51,30585010.0
VNINDEX,2013-05-02,473.02,20665090.0
VNINDEX,2013-05-03,475.24,24532380.0
VNINDEX,2013-05-06,488.32,47981930.0
VNINDEX,2013-05-07,485.58,54751810.0
VNINDEX,2013-05-08,485.07,37540320.0
VNINDEX,2013-05-09,486.22,46080290.0
VNINDEX,2013-05-10,486.1,40392770.0
VNINDEX,2013-05-13,488.93,34259220.0
VNINDEX,2013-05-14,483.85,43778020.0
VNINDEX,2013-05-15,485.97,35892100.0
VNINDEX,2013-05-16,490.34,43474450.0
VNINDEX,2013-05-17,487.6,43152850.0
VNINDEX,2013-05-20,492.27,46611100.0
VNINDEX,2013-05-21,500.18,78862860.0
VNINDEX,2013-05-22,502.23,60738030.0
VNINDEX,2013-05-23,498.22,76788480.0
VNINDEX,2013-05-24,500.24,58885910.0
VNINDEX,2013-05-27,512.41,91278250.0
VNINDEX,2013-05-28,516.33,83366050.0
VNINDEX,2013-05-29,515.09,93465370.0
VNINDEX,2013-05-30,521.45,73554110.0
VNINDEX,2013-05-31,518.39,97869300.0
VNINDEX,2013-06-03,517.03,72365040.0
VNINDEX,2013-06-04,510.69,75405700.0
VNINDEX,2013-06-05,514.64,54216330.0
VNINDEX,2013-06-06,520.9,69643400.0
VNINDEX,2013-06-07,527.97,73350530.0
VNINDEX,2013-06-10,524.56,75001890.0
VNINDEX,2013-06-11,521.95,59009640.0
VNINDEX,2013-06-12,518.24,64902640.0
VNINDEX,2013-06-13,515.09,60674390.0
VNINDEX,2013-06-14,509.03,58737880.0
VNINDEX,2013-06-17,498.52,73309030.0
VNINDEX,2013-06-18,498.88,51411630.0
VNINDEX,2013-06-19,503.37,42149080.0
VNINDEX,2013-06-20,499.51,48665180.0
VNINDEX,2013-06-21,498.84,92632850.0
VNINDEX,2013-06-24,489.74,54963830.0
VNINDEX,2013-06-25,473.02,82915860.0
VNINDEX,2013-06-26,473.53,51883710.0
VNINDEX,2013-06-27,482.95,42119150.0
VNINDEX,2013-06-28,481.13,42072790.0
VNINDEX,2013-07-01,480.04,30796540.0
VNINDEX,2013-07-02,489.84,32480660.0
VNINDEX,2013-07-03,487.35,36474440.0
VNINDEX,2013-07-04,487.22,36277730.0
VNINDEX,2013-07-05,485.66,37205860.0
VNINDEX,2013-07-08,482.77,34633300.0
VNINDEX,2013-07-09,485.5,26299100.0
VNINDEX,2013-07-10,484.43,30250970.0
VNINDEX,2013-07-11,484.47,28820560.0
VNINDEX,2013-07-12,493.99,47970580.0
VNINDEX,2013-07-15,494.1,41864550.0
VNINDEX,2013-07-16,496.22,40224850.0
VNINDEX,2013-07-17,497.5,41625080.0
VNINDEX,2013-07-18,496.84,49439580.0
VNINDEX,2013-07-19,503.76,42574930.0
VNINDEX,2013-07-22,506.16,48725640.0
VNINDEX,2013-07-23,504.29,47457480.0
VNINDEX,2013-07-24,494.18,55245500.0
VNINDEX,2013-07-25,491.78,32971850.0
VNINDEX,2013-07-26,493.93,13145432.0
VNINDEX,2013-07-29,485.69,29602500.0
VNINDEX,2013-07-30,488.54,26663830.0
VNINDEX,2013-07-31,491.85,24088410.0
VNINDEX,2013-08-01,492.43,27992370.0
VNINDEX,2013-08-02,494.66,24490540.0
VNINDEX,2013-08-05,493.66,24131750.0
VNINDEX,2013-08-06,496.56,29499900.0
VNINDEX,2013-08-07,500.1,35379890.0
VNINDEX,2013-08-08,498.22,28051650.0
VNINDEX,2013-08-09,500.62,25936720.0
VNINDEX,2013-08-12,499.46,25895260.0
VNINDEX,2013-08-13,497.73,35557220.0
VNINDEX,2013-08-14,503.57,34135960.0
VNINDEX,2013-08-15,508.22,61913560.0
VNINDEX,2013-08-16,507.79,59756870.0
VNINDEX,2013-08-19,511.02,60613020.0
VNINDEX,2013-08-20,504.81,59507840.0
VNINDEX,2013-08-21,502.7,51076640.0
VNINDEX,2013-08-22,496.12,50905010.0
VNINDEX,2013-08-23,486.82,52560820.0
VNINDEX,2013-08-26,490.54,38985570.0
VNINDEX,2013-08-27,485.57,24681170.0
VNINDEX,2013-08-28,473.3,65368120.0
VNINDEX,2013-08-29,468.55,37998330.0
VNINDEX,2013-08-30,472.7,33924820.0
VNINDEX,2013-09-03,472.17,24864290.0
VNINDEX,2013-09-04,471.45,39162900.0
VNINDEX,2013-09-05,477.57,37421420.0
VNINDEX,2013-09-06,480.03,34861070.0
VNINDEX,2013-09-09,470.16,39165760.0
VNINDEX,2013-09-10,474.53,27533440.0
VNINDEX,2013-09-11,476.4,32033750.0
VNINDEX,2013-09-12,475.59,25047660.0
VNINDEX,2013-09-13,476.42,28013440.0
VNINDEX,2013-09-16,475.57,36896450.0
VNINDEX,2013-09-17,477.73,35374160.0
VNINDEX,2013-09-18,474.26,34813400.0
VNINDEX,2013-09-19,476.09,32482700.0
VNINDEX,2013-09-20,477.19,83027350.0
VNINDEX,2013-09-23,479.09,40162060.0
VNINDEX,2013-09-24,482.82,52746780.0
VNINDEX,2013-09-25,486.22,79359350.0
VNINDEX,2013-09-26,485.11,48487850.0
VNINDEX,2013-09-27,486.61,43514290.0
VNINDEX,2013-09-30,492.63,65644630.0
VNINDEX,2013-10-01,492.24,98030960.0
VNINDEX,2013-10-02,494.39,75217440.0
VNINDEX,2013-10-03,492.3,61651890.0
VNINDEX,2013-10-04,497.5,57891700.0
VNINDEX,2013-10-07,500.47,64102510.0
VNINDEX,2013-10-08,502.22,69394720.0
VNINDEX,2013-10-09,500.67,62003910.0
VNINDEX,2013-10-10,494.81,65565500.0
VNINDEX,2013-10-11,494.53,52493570.0
VNINDEX,2013-10-14,493.62,36865050.0
VNINDEX,2013-10-15,495.72,49217000.0
VNINDEX,2013-10-16,498.96,68958650.0
VNINDEX,2013-10-17,499.59,60617540.0
VNINDEX,2013-10-18,500.83,67031980.0
VNINDEX,2013-10-21,501.57,109920270.0
VNINDEX,2013-10-22,500.57,68523680.0
VNINDEX,2013-10-23,504.05,77983670.0
VNINDEX,2013-10-24,501.17,84151930.0
VNINDEX,2013-10-25,500.75,59990570.0
VNINDEX,2013-10-28,496.46,64298540.0
VNINDEX,2013-10-29,497.08,48772840.0
VNINDEX,2013-10-30,499.07,38969860.0
VNINDEX,2013-10-31,497.41,38620230.0
VNINDEX,2013-11-01,497.08,38485380.0
VNINDEX,2013-11-04,497.07,62434130.0
VNINDEX,2013-11-05,499.79,74452200.0
VNINDEX,2013-11-06,502.52,76253370.0
VNINDEX,2013-11-07,499.86,104887510.0
VNINDEX,2013-11-08,498.61,63364460.0
VNINDEX,2013-11-11,501.08,87692440.0
VNINDEX,2013-11-12,497.65,118886010.0
VNINDEX,2013-11-13,496.12,63518970.0
VNINDEX,2013-11-14,497.85,60230390.0
VNINDEX,2013-11-15,501.34,90780020.0
VNINDEX,2013-11-18,506.48,113389010.0
VNINDEX,2013-11-19,504.71,91657220.0
VNINDEX,2013-11-20,505.52,103452470.0
VNINDEX,2013-11-21,503.54,169313020.0
VNINDEX,2013-11-22,505.64,101235280.0
VNINDEX,2013-11-25,506.46,89988180.0
VNINDEX,2013-11-26,509.16,89242010.0
VNINDEX,2013-11-27,508.43,97463060.0
VNINDEX,2013-11-28,507.71,77302730.0
VNINDEX,2013-11-29,507.78,97557500.0
VNINDEX,2013-12-02,508.53,75143330.0
VNINDEX,2013-12-03,511.62,121894670.0
VNINDEX,2013-12-04,510.88,105380250.0
VNINDEX,2013-12-05,510.03,100718390.0
VNINDEX,2013-12-06,510.12,76480180.0
VNINDEX,2013-12-09,511.23,100343600.0
VNINDEX,2013-12-10,511.6,78954520.0
VNINDEX,2013-12-11,505.31,101559530.0
VNINDEX,2013-12-12,506.92,67902440.0
VNINDEX,2013-12-13,506.06,63123560.0
VNINDEX,2013-12-16,502.04,57654010.0
VNINDEX,2013-12-17,505.67,69511200.0
VNINDEX,2013-12-18,505.25,61253700.0
VNINDEX,2013-12-19,506.28,106818860.0
VNINDEX,2013-12-20,504.45,124403730.0
VNINDEX,2013-12-23,508.68,98124320.0
VNINDEX,2013-12-24,505.62,84945860.0
VNINDEX,2013-12-25,504.42,70603710.0
VNINDEX,2013-12-26,506.55,69552630.0
VNINDEX,2013-12-27,506.41,70524800.0
VNINDEX,2013-12-30,500.35,86921280.0
VNINDEX,2013-12-31,504.63,59559870.0
VNINDEX,2014-01-02,504.51,54996230.0
VNINDEX,2014-01-03,505.37,50143840.0
VNINDEX,2014-01-06,509.1,68130860.0
VNINDEX,2014-01-07,510.12,71634380.0
VNINDEX,2014-01-08,513.9,68649490.0
VNINDEX,2014-01-09,516.98,88973710.0
VNINDEX,2014-01-10,518.94,92706120.0
VNINDEX,2014-01-13,521.11,68452030.0
VNINDEX,2014-01-14,522.31,85746090.0
VNINDEX,2014-01-15,526.68,126132570.0
VNINDEX,2014-01-16,533.54,91792850.0
VNINDEX,2014-01-17,543.59,114980130.0
VNINDEX,2014-01-20,553.67,101980700.0
VNINDEX,2014-01-21,559.91,91154110.0
VNINDEX,2014-01-22,551.92,114735990.0
VNINDEX,2014-01-23,553.55,68217050.0
VNINDEX,2014-01-24,560.19,85521800.0
VNINDEX,2014-01-27,556.52,65492100.0
VNINDEX,2014-02-06,554.68,87875560.0
VNINDEX,2014-02-07,549.76,119495580.0
VNINDEX,2014-02-10,555.9,106904960.0
VNINDEX,2014-02-11,553.9,170844850.0
VNINDEX,2014-02-12,564.25,122316320.0
VNINDEX,2014-02-13,570.18,145697620.0
VNINDEX,2014-02-14,572.22,138337230.0
VNINDEX,2014-02-17,570.2,159214900.0
VNINDEX,2014-02-18,574.56,154772030.0
VNINDEX,2014-02-19,578.12,153445030.0
VNINDEX,2014-02-20,571.04,254367230.0
VNINDEX,2014-02-21,570.57,116346370.0
VNINDEX,2014-02-24,576.58,113232880.0
VNINDEX,2014-02-25,586.2,141747900.0
VNINDEX,2014-02-26,589.81,154261340.0
VNINDEX,2014-02-27,584.79,223033340.0
VNINDEX,2014-02-28,586.48,116336020.0
VNINDEX,2014-03-03,573.38,141965580.0
VNINDEX,2014-03-04,569.97,122493930.0
VNINDEX,2014-03-05,574.94,102976780.0
VNINDEX,2014-03-06,578.56,131565670.0
VNINDEX,2014-03-07,579.75,149392490.0
VNINDEX,2014-03-10,583.69,140462540.0
VNINDEX,2014-03-11,588.5,158741000.0
VNINDEX,2014-03-12,590.02,168708960.0
VNINDEX,2014-03-13,595.22,130339060.0
VNINDEX,2014-03-14,596.83,160384630.0
VNINDEX,2014-03-17,600.36,161239500.0
VNINDEX,2014-03-18,599.85,193120370.0
VNINDEX,2014-03-19,605.59,188807570.0
VNINDEX,2014-03-20,600.26,184719960.0
VNINDEX,2014-03-21,601.75,224867350.0
VNINDEX,2014-03-24,607.55,189271920.0
VNINDEX,2014-03-25,601.85,245417840.0
VNINDEX,2014-03-26,588.06,246459580.0
VNINDEX,2014-03-27,590.14,146465260.0
VNINDEX,2014-03-28,594.29,116220650.0
VNINDEX,2014-03-31,591.57,117084100.0
VNINDEX,2014-04-01,583.85,167165310.0
VNINDEX,2014-04-02,581.67,142309840.0
VNINDEX,2014-04-03,589.44,99127880.0
VNINDEX,2014-04-04,593.04,92353580.0
VNINDEX,2014-04-07,600.57,108560420.0
VNINDEX,2014-04-08,603.25,109210640.0
VNINDEX,2014-04-10,601.33,110558340.0
